"","BM_Series2_A549_Mock_1","BM_Series2_A549_Mock_2","BM_Series2_A549_Mock_3","BM_Series2_A549_SARS.CoV.2_1","BM_Series2_A549_SARS.CoV.2_2","BM_Series2_A549_SARS.CoV.2_3"
"DNLZ",150.571894543576,166.30295444798,169.826733960948,143.105051275688,170.182528885075,158.305077413876
"AC093724.1",10.9223135938345,5.63738828637219,9.22971380222541,11.9254209396407,9.9209545986815,10.0831259499284
"RPL12P38",1.56033051340493,1.40934707159305,0,1.8829612009959,5.34205247621312,1.00831259499284
"YWHAZP2",2.34049577010739,1.40934707159305,3.69188552089016,1.2553074673306,0.763150353744731,7.0581881649499
"SUPT4H1",1621.96356868442,1615.11174404563,1489.67580767918,1655.75054940906,1569.03712729917,1481.21120204449
"RBMS2P1",1.56033051340493,7.04673535796524,0,1.8829612009959,3.81575176872366,0
"EEF1B2P6",9.36198308042957,4.22804121477915,7.38377104178033,2.5106149346612,9.9209545986815,4.03325037997137
"MARCKSL1P1",5.46115679691725,1.40934707159305,3.69188552089016,3.76592240199179,6.10520282995785,1.00831259499284
"NRAS",965.064422540948,803.327830808038,780.83378766827,1137.30856540152,773.071308343413,833.874516059081
"PGK1P2",0.780165256702464,1.40934707159305,3.69188552089016,3.13826866832649,1.52630070748946,1.00831259499284
"HNRNPA3P6",74.1156993867341,63.4206182216872,118.140336668485,85.9885615121459,73.2624339594942,79.6566950044346
"AC008481.2",1.56033051340493,1.40934707159305,0,1.2553074673306,0,2.01662518998569
"LTC4S",1.56033051340493,5.63738828637219,0,0,3.05260141497892,3.02493778497853
"RPS7P11",4.68099154021479,4.22804121477915,7.38377104178033,6.27653733665299,8.39465389119204,3.02493778497853
"ANKRD39",251.993377914896,211.402060738957,247.356329899641,233.487188923491,228.181955769675,244.011647988268
"QTRT1",507.887582113304,521.458416489428,498.404545320172,403.581350746787,452.548159770626,496.089796736479
"CHUK",657.679311400177,552.464052064475,483.637003236611,854.236731518472,594.494125567145,591.879493260799
"MXD3",576.542124703121,653.937041219175,607.315168186432,413.623810485432,497.574030641565,518.272673826321
"GSTM2",59.2925595093873,46.5084533625706,36.9188552089016,58.9994509645381,50.3679233471522,50.4156297496422
"COG8",764.561951568415,720.176353584048,730.993333136252,664.057650217886,705.150926860132,800.600200424317
"AC105052.2",6.24132205361971,7.04673535796524,5.53782828133525,7.53184480398359,8.39465389119204,15.1246889248926
"ARHGAP19",207.523958282855,160.665566161608,215.975302972075,200.22154103923,182.392934544991,157.296764818884
"HAUS7",588.244603553658,569.376216923592,594.393568863316,487.059297324272,575.415366723527,526.339174586264
"LCAT",90.4991697774858,109.929071584258,88.6052525013639,70.9248719041788,79.367636789452,94.7813839293272
"MAGEA12",0,2.8186941431861,0,0,3.05260141497892,0
"PTPRCAP",0,12.6841236443374,12.9215993231156,4.39357613565709,0,4.03325037997137
"HNRNPA1P33",163.834703907517,164.893607376387,166.134848440057,130.551976602382,199.182242327375,170.40482855379
"PVRIG",6.24132205361971,2.8186941431861,5.53782828133525,5.64888360298769,8.39465389119204,1.00831259499284
"GPC2",25.7454534711813,31.0056355750471,33.2269696880115,32.0103404169302,19.841909197363,38.315878609728
"KRT222",4.68099154021479,0,0,5.64888360298769,4.57890212246839,0
"HSPD1P1",9.36198308042957,14.0934707159305,7.38377104178033,8.15949853764888,6.10520282995785,10.0831259499284
"RPLP1P6",9.36198308042957,7.04673535796524,3.69188552089016,3.76592240199179,6.86835318370258,3.02493778497853
"RPL18AP3",100.641318114618,97.2449479399204,101.52685182448,65.9036420348564,76.3150353744731,84.6982579793988
"AC007068.1",17.9438009041567,2.8186941431861,0,13.8083821406366,12.9735560136604,10.0831259499284
"SIPA1",369.018166420266,379.11436225853,372.880437609907,407.347273148779,445.679806586923,471.890294456651
"FTH1P3",0.780165256702464,1.40934707159305,0,1.2553074673306,0.763150353744731,4.03325037997137
"ERV3-1",63.9735510496021,70.4673535796524,73.8377104178033,62.1377196328646,58.7625772383443,58.4821305095849
"SYNJ2BP",627.252866388781,627.159446858907,489.174831517947,747.535596795371,546.415653281227,557.596865031042
"ARL2",2016.72718857587,2114.02060738957,2048.99646409404,1930.66288475446,2222.29383010466,2023.68337815064
"FIRRE",2.34049577010739,4.22804121477915,1.84594276044508,3.76592240199179,3.05260141497892,3.02493778497853
"TTLL13P",6.24132205361971,1.40934707159305,20.3053703648959,6.90419107031829,6.10520282995785,4.03325037997137
"NT5C3AP1",0.780165256702464,1.40934707159305,1.84594276044508,1.8829612009959,1.52630070748946,4.03325037997137
"IMPDH1P5",6.24132205361971,1.40934707159305,5.53782828133525,5.64888360298769,6.10520282995785,3.02493778497853
"AL731556.1",1.56033051340493,4.22804121477915,1.84594276044508,2.5106149346612,0.763150353744731,1.00831259499284
"RBMXL1",116.244623248667,101.4729891547,119.98627942893,145.615666210349,132.025011197838,115.955948424177
"SRA1",475.900806588503,456.628451196148,470.715403913496,450.655380771685,480.021572505436,463.823793696708
"STIMATE",224.68759393031,288.916149676575,236.28067333697,243.529648662136,259.471120273209,275.269338433046
"AC007000.2",7.02148731032218,2.8186941431861,3.69188552089016,0,3.81575176872366,4.03325037997137
"DNAJC9",1653.17017895252,1648.93607376387,1670.5781982028,1864.7592427196,1762.87731715033,1682.87372104306
"RPLP0P6",105.322309654833,115.56645987063,108.91062286626,97.9139824517866,85.4728396194099,93.7730713343344
"C8orf82",671.722286020822,596.15381128386,653.463737197559,549.824670690802,629.599041839403,708.843754279969
"AL390039.1",0.780165256702464,0,1.84594276044508,1.8829612009959,0.763150353744731,0
"VDAC1",6780.41624600112,6671.84903692149,6634.31828103962,7739.5981898268,7084.32473381234,7022.89722412515
"ZBTB9",176.317348014757,174.759036877538,238.126616097416,176.370699159949,204.524294803588,206.704081973533
"AL807752.1",0.780165256702464,0,1.84594276044508,3.13826866832649,0.763150353744731,1.00831259499284
"TMX2",2035.45115473673,1851.88205207327,1761.02939346461,2068.11905242716,2043.71664732839,1868.40323852174
"AL049873.1",0.780165256702464,7.04673535796524,5.53782828133525,1.8829612009959,1.52630070748946,2.01662518998569
"SLX1A-SULT1A3",520.370226220544,518.639722346242,527.939629487293,371.571010329857,537.257849036291,531.380737561228
"AKR1B10P1",401.785107201769,448.172368766589,550.090942612634,406.719619415114,449.495558355647,474.915232241629
"SLC25A14P1",1.56033051340493,2.8186941431861,0,0,1.52630070748946,0
"RPL7AP50",3.90082628351232,4.22804121477915,7.38377104178033,4.39357613565709,1.52630070748946,0
"RPL11P3",2.34049577010739,1.40934707159305,0,0.627653733665299,0.763150353744731,2.01662518998569
"HEXA",3065.26929358398,3194.98981130144,3023.65424160904,2788.66553867492,2813.73535425682,2722.44400648068
"NDUFS3",1256.84622854767,1257.137587861,1225.70599293553,1151.11694754216,1221.80371634531,1132.33504417696
"RPSAP54",4.68099154021479,5.63738828637219,1.84594276044508,1.2553074673306,1.52630070748946,4.03325037997137
"LEPROT",1093.79168989685,1162.71133406427,1052.1873734537,1235.85020158697,1037.88448109283,1016.37909575279
"LBH",5903.51049746755,6515.41151197466,6250.36218686705,4987.96422143813,5624.41810709867,5411.61369732659
"ADAT3",70.9950383599242,59.1925770069081,66.4539393760229,59.6271046982034,57.2362765308548,70.581881649499
"PPP1CB",2783.62963591439,2369.11242734791,1947.46961226956,3079.26921736196,2200.16246984606,2106.36501094005
"SULT1A4",216.105776106583,211.402060738957,254.740100941421,295.624908556356,257.944819565719,243.003335393275
"GPSM3",3.12066102680986,11.2747765727444,3.69188552089016,6.27653733665299,5.34205247621312,7.0581881649499
"LAT",28.0859492412887,32.4149826466401,35.0729124484566,16.9466508089631,25.1839616735761,29.2410652547924
"NCKIPSD",416.608247079116,417.166733191542,424.566834902369,336.4224012446,430.416799512028,401.308412807152
"ATF6B",1020.45615576682,1119.02157484488,1044.80360241192,794.609626820268,999.726963405598,948.822151888265
"AC002056.1",0.780165256702464,7.04673535796524,1.84594276044508,0,0,0
"TREX1",159.933877624005,114.157112799037,108.91062286626,138.711475140031,171.708829592564,163.346640388841
"SEC14L1P1",14.0429746206444,16.9121648591166,9.22971380222541,11.2977672059754,5.34205247621312,5.04156297496422
"S1PR3",1128.89912644847,1278.2777939349,1222.01410741464,1129.14906686387,1084.43665267126,1282.5736208309
"SLC35F6",1976.93876048404,2073.14954231337,2085.91531930294,1753.66453186085,1844.53440500102,1950.07655871616
"RPL17P50",1.56033051340493,0,3.69188552089016,4.39357613565709,4.57890212246839,1.00831259499284
"PIGCP1",110.78346645175,115.56645987063,149.521363596052,109.211749657762,120.577755891668,114.947635829184
"FAM209B",3.90082628351232,1.40934707159305,3.69188552089016,2.5106149346612,1.52630070748946,1.00831259499284
"CLIC1",5579.74191593602,6202.53646208101,6176.52447644924,5145.50530858812,5632.81276098986,5288.59956073746
"DDAH2",553.91733225875,593.335117140674,594.393568863316,502.122986932239,605.941380873316,561.630115411014
"SERBP1P1",5.46115679691725,4.22804121477915,3.69188552089016,5.64888360298769,0,5.04156297496422
"RPS29",7671.36496915533,8946.53521047267,7197.33082297537,7956.13872794133,8944.88529624199,6851.48408297637
"ZNF337-AS1",114.684292735262,52.1458416489428,86.7593097409189,112.977672059754,79.367636789452,70.581881649499
"CENPBD1P1",908.112358801668,963.993396969645,891.590353294975,847.960194181819,895.17536494257,948.822151888265
"AL356317.1",2.34049577010739,1.40934707159305,0,1.8829612009959,0,0
"UGT2B11",3.12066102680986,0,0,4.39357613565709,1.52630070748946,1.00831259499284
"ATP6V1G2",7.02148731032218,12.6841236443374,3.69188552089016,6.27653733665299,5.34205247621312,6.04987556995706
"ZNF134",240.290899064359,246.635737528784,271.353585785427,284.954795084046,260.234270626953,256.111399128182
"ACTBP2",6.24132205361971,4.22804121477915,3.69188552089016,1.2553074673306,4.57890212246839,3.02493778497853
"FAM210CP",1.56033051340493,0,0,0.627653733665299,1.52630070748946,1.00831259499284
"GTF2H4",283.980153439697,332.60590889596,278.737356827207,321.358711636633,328.154652110234,388.200349072245
"DDX47",1097.69251618037,1085.19724512665,1089.1062286626,1359.49798711904,1190.51455184178,1150.48467088683
"OLA1P1",0.780165256702464,1.40934707159305,0,1.8829612009959,0.763150353744731,1.00831259499284
"ZNF845",192.700818405509,149.390789588863,153.213249116942,247.295571064128,186.971836667459,181.496267098712
"CFL1P5",2.34049577010739,5.63738828637219,0,2.5106149346612,2.28945106123419,4.03325037997137
"TMX2P1",31.2066102680986,23.9589002170818,40.6107407297918,28.2444180149384,33.5786155647682,29.2410652547924
"EMP2",934.637977529552,917.484943607075,998.655033400789,977.25686331687,950.885340765935,955.880340053215
"VDAC1P2",4.68099154021479,1.40934707159305,3.69188552089016,5.02122986932239,3.05260141497892,1.00831259499284
"KCTD11",479.801632872015,551.054704992882,448.564090788155,441.240574766705,493.758278872841,476.931857431615
"RPL21P75",0,0,0,0,0,8.06650075994274
"AC044787.1",1.56033051340493,0,0,0,4.57890212246839,2.01662518998569
"YBX1P10",7.80165256702464,15.5028177875235,5.53782828133525,10.6701134723101,16.7893077823841,9.07481335493559
"NPM1P6",6.24132205361971,5.63738828637219,5.53782828133525,9.41480600497948,6.86835318370258,6.04987556995706
"RPL13AP7",0,2.8186941431861,9.22971380222541,0,2.28945106123419,2.01662518998569
"UBD",74.8958646434366,50.7364945773498,51.6863972924623,53.9782210952157,57.9994268845996,49.4073171546493
"LINC01521",54.6115679691725,47.9178004341637,49.8404545320172,59.6271046982034,51.8942240546417,52.4322549396278
"PPM1N",74.1156993867341,97.2449479399204,88.6052525013639,102.935212321109,104.551598463028,89.739820954363
"CEACAM16",0,2.8186941431861,3.69188552089016,1.2553074673306,0.763150353744731,0
"SLC23A3",13.2628093639419,16.9121648591166,9.22971380222541,12.553074673306,12.9735560136604,10.0831259499284
"LTB4R",330.790068841845,370.658279828972,308.272440994329,266.752836807752,247.260714613293,303.502091092846
"LIPE-AS1",52.2710721990651,63.4206182216872,47.9945117715721,46.4463762912321,46.5521715784286,46.3823793696708
"LTB4R2",205.183462512748,167.712301519573,203.053703648959,148.753934878676,173.998280653799,145.197013678969
"DNASE1",434.552047983273,448.172368766589,498.404545320172,358.390281922886,370.127921566195,429.541165466951
"MDP1",200.502470972533,239.589002170818,230.742845055635,246.667917330462,238.102910368356,172.421453743776
"CSNK1E",1048.54210500811,1161.30198699267,1162.9439390804,950.267752769262,1190.51455184178,1126.28516860701
"CCL27",4.68099154021479,2.8186941431861,0,1.8829612009959,4.57890212246839,8.06650075994274
"IRF9",206.743793026153,232.542266812853,201.207760888514,1100.27699511527,1204.25125820919,1142.41817012689
"GALT",360.436348596538,379.11436225853,330.42375411967,329.518210174282,363.259568382492,366.017471982402
"CLDN9",7.02148731032218,5.63738828637219,7.38377104178033,5.02122986932239,6.86835318370258,6.04987556995706
"AC091153.1",0,1.40934707159305,1.84594276044508,1.2553074673306,0.763150353744731,3.02493778497853
"KRT18P17",4.68099154021479,2.8186941431861,0,1.8829612009959,2.28945106123419,3.02493778497853
"ITGA1",103.761979141428,101.4729891547,97.8349663035893,153.775164747998,113.709402707965,95.7896965243201
"KRT18P29",2.34049577010739,2.8186941431861,0,2.5106149346612,6.10520282995785,4.03325037997137
"AC019080.1",46.8099154021479,47.9178004341637,23.9972558857861,60.2547584318687,41.9732694559602,49.4073171546493
"NUDT19",589.02476881036,607.428587856604,694.074477927351,594.388085781038,589.152073090932,657.419811935334
"ZNF726",5.46115679691725,9.86542950115134,3.69188552089016,9.41480600497948,4.57890212246839,2.01662518998569
"AC006122.1",2.34049577010739,0,1.84594276044508,0.627653733665299,3.05260141497892,3.02493778497853
"TAX1BP3",2945.9040093085,3023.04946856709,3103.02978030818,2329.85065936559,2709.1837557938,2840.41658009484
"AP1G2",1406.63795783454,1651.75476790705,1463.83260903295,1251.54154492861,1465.24867918988,1388.44644330514
"AC078899.1",2.34049577010739,1.40934707159305,1.84594276044508,0.627653733665299,1.52630070748946,1.00831259499284
"AL157395.1",0.780165256702464,2.8186941431861,3.69188552089016,0,3.05260141497892,3.02493778497853
"NAXD",415.047916565711,448.172368766589,395.031750735248,366.549780460535,383.8646279336,389.208661667237
"TM6SF2",4.68099154021479,9.86542950115134,12.9215993231156,5.64888360298769,8.39465389119204,5.04156297496422
"PGAM1P7",6.24132205361971,5.63738828637219,7.38377104178033,2.5106149346612,4.57890212246839,3.02493778497853
"MEF2B",2.34049577010739,9.86542950115134,7.38377104178033,3.13826866832649,22.1313602585972,8.06650075994274
"GANC",171.636356474542,157.846872018421,179.056447763173,206.498078375883,173.235130300054,191.57939304864
"TTLL3",323.768581531523,391.798485902868,350.729124484566,298.763177224682,313.654795389084,342.826282297567
"REPIN1",2696.25112716372,2763.72960739397,2604.62523498801,2052.42770908553,2373.39760014611,2446.16635545264
"MRPL23",1107.0544992608,1092.24398048461,1222.01410741464,1019.30966347245,1101.98911080739,1145.44310791187
"ZNF891",67.8743773331144,90.1982125819551,62.7620538551328,97.9139824517866,74.7887346669836,66.5486312695276
"SMIM7",710.730548855945,883.660613888842,777.141902147379,775.780014810309,802.834172139457,719.93519282489
"FBXO16",53.0512374557676,38.0523709330123,59.0701683342426,71.5525256378441,72.4992836057495,52.4322549396278
"TSPAN4",2499.6494824747,2574.8770998005,2375.72833269282,1965.81149383972,2392.47635898973,2273.74490170886
"CPSF1P1",22.6247924443715,2.8186941431861,12.9215993231156,21.9678806782855,0,13.108063734907
"CPNE1",2722.7767458916,2739.77070717689,2805.83299587652,2440.94537022435,2831.28781239295,2935.19796402417
"ARL16",479.021467615313,522.867763561021,518.709915685068,463.208455444991,520.468541253907,551.546989461085
"PAXIP1-AS2",114.684292735262,104.291683297886,101.52685182448,117.998901929076,108.367350231752,94.7813839293272
"LDHAP4",21.844627187669,22.5495531454888,29.5350841671213,25.106149346612,28.2365630885551,23.1911896848354
"LYRM4",412.707420795604,396.026527117647,372.880437609907,426.176885158738,372.417372627429,372.067347552359
"MYCBP",275.39833561597,304.418967464099,251.048215420531,382.241123802167,332.733554232703,287.36908957296
"AC132008.2",159.153712367303,181.805772235503,179.056447763173,160.051702084651,157.208972871415,168.388203363805
"PRCD",4.68099154021479,2.8186941431861,5.53782828133525,1.8829612009959,4.57890212246839,2.01662518998569
"LINC00887",46.8099154021479,54.9645357921289,31.3810269275664,42.6804538892403,44.2627205171944,45.3740667746779
"LINC02026",7.02148731032218,9.86542950115134,9.22971380222541,8.15949853764888,6.86835318370258,5.04156297496422
"ALG3",790.307405039596,811.783913237596,671.92316480201,723.057101182424,775.360759404647,714.893629849926
"AMZ2P1",117.804953762072,118.385154013816,99.6809090640344,134.317899004374,110.656801292986,113.939323234191
"PLEKHM1P1",257.454534711813,311.465702822064,306.426498233884,200.849194772896,273.207826640614,220.820458303433
"PTMAP5",13.2628093639419,15.5028177875235,9.22971380222541,13.8083821406366,16.7893077823841,16.1330015198855
"GCC2-AS1",10.9223135938345,5.63738828637219,11.0756565626705,6.90419107031829,4.57890212246839,16.1330015198855
"ST7-OT4",0,2.8186941431861,0,1.8829612009959,0,1.00831259499284
"SH3D21",94.3999960609982,98.6542950115134,77.5295959386934,91.0097913814683,90.814892095623,93.7730713343344
"SMIM30",386.18180206772,370.658279828972,372.880437609907,525.346175077855,419.732694559602,399.291787617166
"TTC41P",15.6033051340493,2.8186941431861,14.7675420835607,23.2231881456161,17.5524581361288,24.1995022798282
"EEF1A1P12",1.56033051340493,1.40934707159305,1.84594276044508,1.8829612009959,1.52630070748946,0
"RPS4XP1",2.34049577010739,2.8186941431861,3.69188552089016,1.8829612009959,2.28945106123419,0
"C19orf38",1.56033051340493,2.8186941431861,9.22971380222541,1.8829612009959,3.05260141497892,1.00831259499284
"HNRNPA1P10",0.780165256702464,8.45608242955829,0,5.02122986932239,10.6841049524262,18.1496267098712
"C17orf67",105.322309654833,95.8356008683273,83.0674242200287,86.6162152458112,72.4992836057495,95.7896965243201
"AC010336.1",4.68099154021479,8.45608242955829,5.53782828133525,1.8829612009959,4.57890212246839,0
"FIS1",936.198308042957,1000.63642083106,946.968636108327,833.524158307517,1008.88476765053,826.816327894131
"LGMNP1",3.90082628351232,2.8186941431861,0,0,0,0
"AGGF1P1",2.34049577010739,14.0934707159305,9.22971380222541,4.39357613565709,0.763150353744731,0
"ANG",235.609907524144,264.957249459493,221.51313125341,256.710377069107,270.155225225635,229.895271658368
"SCART1",14.0429746206444,8.45608242955829,12.9215993231156,10.6701134723101,16.0261574286394,14.1163763298998
"COLCA2",50.7107416856602,59.1925770069081,33.2269696880115,45.8187225575668,39.683818394726,48.3990045596565
"APTR",102.201648628023,88.7888655103621,83.0674242200287,87.2438689794765,82.420238204431,72.5985068394847
"FOXO1B",7.02148731032218,7.04673535796524,1.84594276044508,4.39357613565709,4.57890212246839,1.00831259499284
"SPDYE3",73.3355341300316,73.2860477228385,70.1458248969131,80.3396779091583,70.97298289826,63.5236934845491
"MBLAC1",30.4264450113961,33.8243297182332,33.2269696880115,21.3402269446202,36.6312169797471,25.2078148748211
"AC009053.2",113.123962221857,104.291683297886,116.29439390804,80.9673316428236,96.9200949255808,92.7647587393416
"SOGA3",239.510733807656,236.770308027632,251.048215420531,186.413158898594,231.234557184654,213.762270138483
"VAC14-AS1",6.24132205361971,4.22804121477915,3.69188552089016,5.64888360298769,3.05260141497892,4.03325037997137
"NEURL1B",238.730568550954,242.407696314004,236.28067333697,190.179081300586,183.156084898735,199.645893808583
"HAUS3",220.006602390095,204.355325380992,182.748333284063,303.784407094005,229.708256477164,207.712394568526
"VSTM5",2.34049577010739,1.40934707159305,1.84594276044508,1.2553074673306,0.763150353744731,0
"LINC00488",5.46115679691725,9.86542950115134,3.69188552089016,4.39357613565709,6.86835318370258,5.04156297496422
"RPS3AP26",22.6247924443715,14.0934707159305,25.8431986462311,26.3614568139426,16.7893077823841,26.2161274698139
"TUBAP2",21.0644619309665,19.7308590023027,16.6134848440057,15.0636896079672,13.7367063674052,14.1163763298998
"KANSL1-AS1",27.3057839845862,9.86542950115134,25.8431986462311,18.829612009959,15.2630070748946,25.2078148748211
"BBIP1",283.980153439697,310.056355750471,289.813013389878,412.996156751767,365.549019443726,357.950971222459
"LRRC37A4P",658.45947665688,546.826663778103,609.161110946877,519.069637741202,499.100331349054,498.106421926464
"VPS33B-DT",2.34049577010739,1.40934707159305,1.84594276044508,3.13826866832649,5.34205247621312,7.0581881649499
"AS3MT",212.20494982307,209.992713667364,204.899646409404,252.944454667115,235.813459307122,217.795520518454
"FAM185BP",11.702478850537,5.63738828637219,12.9215993231156,5.64888360298769,5.34205247621312,6.04987556995706
"FAM187A",83.4776824671637,171.940342734352,147.675420835607,190.179081300586,132.025011197838,199.645893808583
"RCN1P2",3.90082628351232,5.63738828637219,9.22971380222541,3.76592240199179,7.63150353744731,10.0831259499284
"PLIN5",0,1.40934707159305,0,1.2553074673306,1.52630070748946,2.01662518998569
"RPL7P1",78.7966909269489,46.5084533625706,75.6836531782484,69.6695644368482,66.3940807757916,72.5985068394847
"PPME1",1330.1817626777,1251.50019957463,1515.51900632541,1302.3814973555,1427.85431185639,1398.52956925507
"STARD10",297.242962803639,298.781579177726,308.272440994329,259.848645737434,281.602480531806,278.294276218025
"ZNF705E",2.34049577010739,1.40934707159305,0,4.39357613565709,4.57890212246839,0
"RPS15AP1",2.34049577010739,1.40934707159305,3.69188552089016,1.8829612009959,1.52630070748946,5.04156297496422
"MEG3",772.36360413544,851.245631242202,760.528417303374,790.843704418277,773.834458697157,842.949329414017
"NUTM2D",35.1074365516109,43.6897592193845,33.2269696880115,42.6804538892403,33.5786155647682,31.2576904447781
"CPEB1",92.8396655475932,101.4729891547,110.756565626705,99.7969436527825,74.0255843132389,88.7315083593702
"EML6",53.83140271247,47.9178004341637,66.4539393760229,63.3930271001952,40.4469687484707,44.3657541796851
"AC073592.1",3.12066102680986,0,0,1.2553074673306,0,0
"B3GNT10",51.4909069423626,32.4149826466401,38.7647979693467,64.6483345675258,61.8151786533232,41.3408163947066
"ZSWIM8",988.469380242022,1104.92810412895,994.963147879899,888.757686870063,1023.38462437168,1043.60353581759
"C10orf105",0,2.8186941431861,0,2.5106149346612,6.10520282995785,0
"LINC01913",2.34049577010739,2.8186941431861,5.53782828133525,3.13826866832649,1.52630070748946,1.00831259499284
"ARHGEF33",3.90082628351232,4.22804121477915,7.38377104178033,3.13826866832649,2.28945106123419,3.02493778497853
"IFRD2",1238.12226238681,1336.06102387021,1353.07604340625,995.458821593164,1224.09316740655,1247.28268000615
"AC116407.1",1.56033051340493,0,1.84594276044508,3.76592240199179,5.34205247621312,6.04987556995706
"CAPN14",3.90082628351232,2.8186941431861,7.38377104178033,1.2553074673306,1.52630070748946,6.04987556995706
"ZBED1",1060.24458385865,1106.33745120054,1061.41708725592,816.577507498554,931.043431568572,916.556148848494
"AC005562.1",279.299161899482,336.833950110739,262.123871983202,308.805636963327,325.102050695255,260.144649508154
"CDIPTOSP",2.34049577010739,0,1.84594276044508,2.5106149346612,0,1.00831259499284
"TOMM6",1570.47266174206,1568.60329068306,1511.82712080452,1588.59159990687,1743.03540795297,1457.01169976466
"HNRNPUL2",1817.78504811674,1805.3735987107,1598.58643054544,1817.05755896104,1887.27082481072,1870.41986371172
"CSKMT",71.7752036166267,84.5608242955829,73.8377104178033,77.8290629744971,87.7622906806441,94.7813839293272
"SEPTIN7P2",144.330572489956,125.431889371781,132.907878752046,161.934663285647,143.472266504009,141.163763298998
"AL161756.1",10.142148337132,11.2747765727444,12.9215993231156,3.13826866832649,9.15780424493677,6.04987556995706
"AC092821.2",40.5685933485281,40.8710650761984,36.9188552089016,58.3717972308728,42.7364198097049,44.3657541796851
"POLR2J4",31.2066102680986,47.9178004341637,35.0729124484566,31.3826866832649,45.7890212246839,25.2078148748211
"AC098934.1",8.58181782372711,11.2747765727444,16.6134848440057,7.53184480398359,9.15780424493677,8.06650075994274
"MPRIPP1",2.34049577010739,0,1.84594276044508,1.2553074673306,1.52630070748946,2.01662518998569
"DDX12P",205.963627769451,209.992713667364,241.818501618306,182.647236496602,210.629497633546,193.596018238626
"MTCP1",78.7966909269489,83.1514772239899,64.6079966155779,65.2759883011911,76.3150353744731,69.5735690545062
"LINC01347",60.0727247660897,40.8710650761984,60.9161110946877,37.0315702862526,40.4469687484707,49.4073171546493
"AC114744.1",3.12066102680986,1.40934707159305,1.84594276044508,1.2553074673306,2.28945106123419,0
"LINC00612",3.12066102680986,0,5.53782828133525,1.2553074673306,0.763150353744731,2.01662518998569
"AC004540.1",8.58181782372711,4.22804121477915,29.5350841671213,6.90419107031829,5.34205247621312,6.04987556995706
"SMTNL1",0.780165256702464,0,1.84594276044508,2.5106149346612,3.81575176872366,0
"LINC00243",2.34049577010739,2.8186941431861,5.53782828133525,0.627653733665299,1.52630070748946,1.00831259499284
"LINC01588",92.0595002908908,95.8356008683273,101.52685182448,133.690245270709,144.998567211499,128.055699564091
"HLA-F-AS1",13.2628093639419,19.7308590023027,23.9972558857861,9.41480600497948,10.6841049524262,9.07481335493559
"NPIPA8",3.12066102680986,0,0,4.39357613565709,12.2104056599157,9.07481335493559
"ZSWIM7",377.599984243993,419.985427334729,417.183063860589,453.165995706346,395.311883239771,388.200349072245
"ARHGEF28",1698.41976384126,1523.50418439209,1539.5162622112,1631.89970752978,1514.85345218329,1679.84878325808
"TBC1D26",0.780165256702464,2.8186941431861,1.84594276044508,1.2553074673306,0,2.01662518998569
"LRRC69",3.90082628351232,1.40934707159305,1.84594276044508,7.53184480398359,3.05260141497892,4.03325037997137
"CRPPA",13.2628093639419,9.86542950115134,9.22971380222541,8.15949853764888,12.2104056599157,9.07481335493559
"NPIPA7",61.6330552794947,67.6486594364663,33.2269696880115,68.4142569695176,24.4208113198314,47.3906919646636
"PPIAP29",1.56033051340493,2.8186941431861,0,1.8829612009959,2.28945106123419,0
"AC129492.1",67.0942120764119,77.5140889376177,86.7593097409189,53.9782210952157,55.7099758233654,67.5569438645205
"DNAJA1P3",0,2.8186941431861,0,5.64888360298769,3.05260141497892,0
"RTL10",288.661144979912,284.688108461796,321.194040317444,246.667917330462,279.313029470572,250.061523558225
"AL645728.1",3.90082628351232,2.8186941431861,3.69188552089016,5.02122986932239,2.28945106123419,6.04987556995706
"COL28A1",3.90082628351232,1.40934707159305,0,3.13826866832649,6.10520282995785,5.04156297496422
"PHB2",4697.37501060554,4932.71475057567,4827.14031856389,4295.03449947164,4871.95185830636,4666.47068962688
"AL008729.1",21.0644619309665,21.1402060738957,20.3053703648959,18.829612009959,12.2104056599157,18.1496267098712
"RPL13P12",20.2842966742641,28.186941431861,22.151313125341,21.9678806782855,24.4208113198314,22.1828770898425
"GNL3LP1",16.3834703907517,14.0934707159305,9.22971380222541,18.2019582762937,16.7893077823841,15.1246889248926
"CD27-AS1",15.6033051340493,16.9121648591166,22.151313125341,21.3402269446202,22.8945106123419,29.2410652547924
"NEURL4",809.031371200455,834.333466383085,948.814578868772,799.003202955925,852.438945132865,877.231957643774
"GRID2IP",1.56033051340493,0,0,0.627653733665299,0.763150353744731,2.01662518998569
"ALOX12-AS1",72.5553688733292,66.2393123648733,51.6863972924623,57.7441434972075,48.0784722859181,60.4987556995706
"AC025171.2",69.4347078465193,104.291683297886,79.3755386991385,65.9036420348564,81.6570878506862,64.532006079542
"KRT18P11",3.90082628351232,4.22804121477915,1.84594276044508,3.13826866832649,7.63150353744731,1.00831259499284
"TTC3P1",33.547106038206,33.8243297182332,36.9188552089016,45.1910688239015,36.6312169797471,30.2493778497853
"UBXN2B",680.304103844549,558.101440350847,496.558602559727,778.918283478636,613.572884410764,589.862868070813
"CBWD6",111.563631708452,78.9234360092107,88.6052525013639,109.839403391427,93.1043431568572,98.8146343092986
"AC141586.1",83.4776824671637,83.1514772239899,95.9890235431443,72.1801793715094,66.3940807757916,84.6982579793988
