"","PPEE","PPDE"
"AC010463.3",0.935607424714113,0.0643925752858868
"KCNQ1OT1",0.291464830896087,0.708535169103913
"AC022150.4",0.601759286228139,0.398240713771861
"ZNF528-AS1",0,1
"IPO5P1",0.779271537229527,0.220728462770473
"AC011453.1",0.999999999999997,3.44366020446601e-15
"AC008537.2",0.999999999999999,5.36671146147163e-16
"AC092364.2",0.999999999999999,1.12111731335295e-15
"AL136172.1",0.999999999999998,1.96690226765954e-15
"EGLN2",0.987059083033706,0.0129409169662935
"AC010326.4",3.17620228270643e-05,0.999968237977173
"AC245884.10",0.457166386208702,0.542833613791298
"AC008753.3",0.948742480314372,0.0512575196856279
"AC022382.1",0.999999999999999,9.878170969667e-16
"AL391001.1",0.840881454915839,0.159118545084161
"AC078802.1",0.999999999999999,7.96167363675171e-16
"ARHGAP19-SLIT1",0.589140837132012,0.410859162867988
"AC125494.2",0.85715507469482,0.14284492530518
"SNHG8",0.921133496817437,0.0788665031825626
"AC018809.1",0.999999999999999,1.25737439183146e-15
"AP000654.1",0.999999999999934,6.61169590658339e-14
"AL513477.1",8.11257107935504e-07,0.999999188742892
"COMMD3-BMI1",0.857791198233489,0.142208801766511
"AC025857.2",0.999999999999989,1.07289092792773e-14
"RMRP",NA,NA
"AC010531.5",0.999999999999998,1.56735927720508e-15
"AC234772.2",0.186831177464671,0.813168822535329
"AC025165.4",0.841003229569219,0.158996770430781
"MAP2K4P1",0.999999999999999,5.7330409220528e-16
"AL606834.1",0.89454281120825,0.10545718879175
"PTMAP11",0.361561164986205,0.638438835013795
"AL049840.4",0.752998077175933,0.247001922824067
"FAM226B",0.870845173543784,0.129154826456216
"AF131215.6",0.59475850363906,0.40524149636094
"AL022067.1",1,4.02478857155668e-16
"AC068620.1",0.817351733778973,0.182648266221027
"AC024451.4",0.937860598545728,0.062139401454272
"Z98884.2",0.904311472716358,0.0956885272836423
"AC004817.3",0.999999999999955,4.52185401743747e-14
"MIRLET7A1HG",0.123626795056573,0.876373204943427
"AC091057.4",0.844362469491024,0.155637530508976
"AL353593.1",0.740752242597583,0.259247757402417
"AC093525.7",0.964295044625765,0.0357049553742354
"AC068790.2",0.856877118107313,0.143122881892687
"AL049840.5",1,1.05117688234661e-16
"AP001267.4",0.999999999999997,3.30050328300207e-15
"AC004817.4",0.999999999999978,2.22218041033208e-14
"AC135178.6",0.874556663191952,0.125443336808048
"AC069307.1",0.999999999999993,6.84629744993526e-15
"AC090181.2",0.999999999999997,2.74349375314985e-15
"AL117336.1",0.999999999999999,9.84826687267814e-16
"AC022239.1",0.849313866462755,0.150686133537245
"FMC1-LUC7L2",0.634965791060362,0.365034208939638
"MKNK1-AS1",0.798383796711174,0.201616203288826
"AL049840.6",0.999999999999986,1.41727657866362e-14
"AC010359.2",0.999999999999999,1.29897717205601e-15
"AL136115.2",0.832082108451871,0.167917891548129
"AC006064.4",0.809835772771125,0.190164227228876
"AL162424.1",0.852171029509884,0.147828970490116
"AC010969.2",0.0571190700334664,0.942880929966534
"AC012065.3",0.999999999999995,4.61156891988283e-15
"AL627309.7",0.953064935241267,0.0469350647587334
"AC018809.2",0.936764329642856,0.0632356703571438
"AC146944.3",0.0166373169221732,0.983362683077827
"AC078795.1",0.865184385180428,0.134815614819572
"AL021328.1",0.627350206805929,0.372649793194071
"AC004542.2",0.820568985345316,0.179431014654684
"AC068790.3",1,3.67771140154138e-16
"AL121894.2",0.999999999999999,1.01468366846567e-15
"AC010531.6",0.999999999999999,7.85796640693186e-16
"ZNF559-ZNF177",0.564318715690945,0.435681284309055
"AC232271.1",0.913157419715076,0.0868425802849244
"AC026150.4",0.83034292618822,0.16965707381178
"AC110769.2",0.999999999999998,1.56635331418082e-15
"AC009108.3",0.781425916644808,0.218574083355192
"AC026691.1",0.999999999999725,2.74550811233529e-13
"Z93241.1",0.00024851119371605,0.999751488806284
"BMS1P7",NA,NA
"AC136475.7",0.999999999999999,6.95492971580226e-16
"AL020997.3",0.999999999999999,1.16728071056645e-15
"AC025165.5",0.999999999999994,5.74602455599279e-15
"AC068790.4",0.999999999999999,1.18103514512442e-15
"AC009061.2",0.954073111542888,0.0459268884571117
"AC127502.2",0.912620545573612,0.0873794544263884
"AC090589.3",0.635655951722372,0.364344048277628
"AC068790.5",0.860226844832743,0.139773155167257
"AL606834.2",0.99999998647733,1.35226698810434e-08
"MIR222HG",0.952535222111184,0.0474647778888156
"AC090559.2",0.99999999999976,2.40350703622724e-13
"AC087203.3",0.204531068761181,0.795468931238819
"AF131215.7",0.874218210552446,0.125781789447554
"AP003117.1",0.0140556232466708,0.985944376753329
"AL021878.2",1,3.33707846634146e-16
"GAS5-AS1",0.999999999999992,7.64729934697097e-15
"AC015726.1",0.295917104874762,0.704082895125238
"AC068790.6",0.967047955428684,0.0329520445713159
"AC078795.2",0.999999998957293,1.0427070670778e-09
"AL365273.2",0.999999999999993,7.45932589802763e-15
"AC012065.4",0.524251408549887,0.475748591450113
"AC136475.8",0.999999999999999,8.98011512344876e-16
"TSNAX-DISC1",0.712812370705239,0.287187629294761
"AL049840.7",0.957335953569538,0.0426640464304619
"AL353593.2",0.999999999999998,1.83093243567609e-15
"AC090241.2",0.999999999999998,2.18074190597986e-15
"AL513327.3",1,3.98325079450961e-16
"AP001429.1",0.826885456593097,0.173114543406903
"AC138894.2",0.950497823839151,0.0495021761608492
"AC007728.3",0.68770123708473,0.31229876291527
"AC092127.2",0.999999999999999,1.31504512180204e-15
"AC027020.2",0.897959100892016,0.102040899107984
"AC068790.7",0.779176325892577,0.220823674107423
"AC078795.3",0.885259851888388,0.114740148111612
"MICOS10-NBL1",0.908172578340489,0.091827421659511
"AF230666.2",0.999999999999999,1.18658626736977e-15
"AC005520.5",0.999999999999999,7.44348727594167e-16
"TERC",0.957088769649494,0.0429112303505059
"AC068620.2",0.999999999999991,8.50597860998418e-15
"AL591806.4",0.920806829986415,0.0791931700135852
"AC130352.1",0.99999999999978,2.19765938506222e-13
"AC004918.5",0.904781296190613,0.0952187038093868
"AC018695.3",0.999999999999998,1.75337012003086e-15
"LINC01480",0.705406134941533,0.294593865058467
"AC010530.1",0.641474304424498,0.358525695575502
"NCBP2AS2",0.776703840520959,0.223296159479041
"AL022097.1",0.969436523265347,0.0305634767346528
"AC023509.3",1,3.51986289979803e-16
"AC104109.2",0.87156503329757,0.12843496670243
"AP002840.2",0.868435153928994,0.131564846071006
"AC018695.4",0.918690313270196,0.0813096867298037
"AC068491.3",0.866652474345154,0.133347525654846
"AC097359.2",0.870112665460751,0.129887334539249
"AC016773.2",0.474431339283893,0.525568660716107
"AC077690.1",0.999999999999942,5.76558259670307e-14
"AC104695.3",0.492235392102562,0.507764607897438
"AC013553.2",0.999999999999997,2.73072505313411e-15
"AC079880.2",0.917602456011949,0.082397543988051
"NBPF8",0.974712002970785,0.0252879970292147
"AL162730.1",0.999999999999999,1.14178927510567e-15
"AC015849.1",0.626245648278834,0.373754351721166
"AC093668.1",0.834274762139301,0.165725237860699
"NDUFB8P2",0.651039621606769,0.348960378393231
"AL009028.1",0.258729416732851,0.741270583267149
"IMMP1LP1",0.999999999999999,1.2939414318048e-15
"BNIP3P10",0.964813119984916,0.0351868800150838
"H4C15",0.833132977864702,0.166867022135298
"AC009948.2",0.626930702380458,0.373069297619542
"AC020910.3",0.37125989372167,0.62874010627833
"AC079880.3",0.932992179246988,0.0670078207530122
"AL121758.1",0.818914365055968,0.181085634944032
"PHACTR2P1",0.82970479723358,0.170295202766419
"AC007161.2",0.791970019009469,0.208029980990531
"BORCS7-ASMT",0.882270883118657,0.117729116881343
"BNIP3P9",0.999999999999937,6.25861545866691e-14
"AL009183.1",0.987778508235456,0.0122214917645445
"SMC2-AS1",0.999999999999999,1.38627928319424e-15
"PPIAL4H",0.961366610465122,0.0386333895348776
"POC1B-AS1",0.946668202851279,0.0533317971487208
"AL451085.2",0.400859741626014,0.599140258373986
"HMGN3-AS1",0.659095524252856,0.340904475747144
"AC092053.2",0.999999999999998,1.5763077975604e-15
"HEATR9",0.593398639041328,0.406601360958672
"AC115621.1",0.987296454325979,0.012703545674021
"AC013444.2",0.792051077671661,0.207948922328339
"PFN1P2",0.874899289682402,0.125100710317598
"AC000095.1",0.840697663895337,0.159302336104663
"AC011458.1",0.999999999999997,3.25764379065041e-15
"AC090950.1",0.9998187969892,0.000181203010800339
"CAHM",0.894048711047888,0.105951288952113
"AC145285.5",0.923759682438617,0.0762403175613826
"AC099343.3",0.833509183671459,0.166490816328541
"NRBF2P5",0.628107322386547,0.371892677613453
"KNOP1P2",0.999999999998694,1.30622593162216e-12
"H3P37",0.999999999999831,1.68757420446248e-13
"AC135506.1",0.908892833700586,0.0911071662994144
"AC145423.1",0.999999999999998,1.9904331919766e-15
"AC073413.1",0.999999999999998,2.05265885945527e-15
"AC026367.1",0.999999999999998,1.62102288196139e-15
"YTHDF2P1",0.999999999999875,1.24751731040575e-13
"AL391422.4",0.859736814337705,0.140263185662295
"IGHV1OR15-1",0.370708308645762,0.629291691354238
"AC021171.1",0.916066577653917,0.0839334223460828
"IGHV3-30",2.52613017454051e-05,0.999974738698255
"AC011921.3",0.591822399550998,0.408177600449002
"AC069431.2",0.0501680569734494,0.949831943026551
"AC013731.1",0.898249753121674,0.101750246878327
"AC025449.1",0.217750762878539,0.782249237121461
"AC097634.1",0.544851264969457,0.455148735030543
"AC007681.1",0.930712090160882,0.0692879098391183
"AC010680.2",0.785637051371251,0.214362948628749
"AP000787.2",0.999999999999999,1.451658586817e-15
"AC139256.3",0.897447575540298,0.102552424459702
"AL445435.1",0.96827012086194,0.0317298791380595
"AC046185.2",0.999999999999999,7.08473565271022e-16
"AL158163.1",0.000238867723324154,0.999761132276676
"AL049840.8",0.999999999999983,1.73022511032035e-14
"HCG17",0.999999999999997,2.74038999982094e-15
"AL353622.1",0.92546920632474,0.0745307936752599
"AC011451.2",0.730245884459918,0.269754115540082
"URGCP-MRPS24",0.999999999999998,1.99423958940521e-15
"AC008555.3",0.999999999999999,1.23820139588168e-15
"NBPF14",0.979534930756803,0.0204650692431969
"AL023806.1",0.999999999999998,2.1466741258124e-15
"AC104695.4",0.618668856409696,0.381331143590304
"TAF15",0.989759673867615,0.0102403261323852
"AC079610.1",0.995868124945931,0.00413187505406899
"MARK2P16",0.222361502012322,0.777638497987678
"MTRNR2L6",0.999999999999984,1.57918383597195e-14
"YTHDF3-AS1",1,4.37964115812351e-16
"AC095055.1",0.999999999999864,1.36058044141752e-13
"BUD13P1",0.893627729188693,0.106372270811307
"AC105129.3",0.999999999999999,1.04473525587633e-15
"PRMT1P1",0.999999999999965,3.54191749876706e-14
"AL162431.3",0.994803161246393,0.00519683875360714
"AC104785.1",0.859488384134553,0.140511615865447
"AJ271736.1",0.999999999999998,1.66966360414769e-15
"AL035413.1",0.999999999999999,5.65374810794966e-16
"AL355877.1",0.999999999999999,1.38572496373565e-15
"AC090953.1",0.999999999999999,1.12536442081193e-15
"FBXW7-AS1",0.999999999999995,5.36793683864232e-15
"HSPE1-MOB4",NA,NA
"AL355353.2",0.999999999999999,1.1382269585317e-15
"GAS2L2",0.999999999999999,6.84814305568831e-16
"PDHA1P1",0.228108977958191,0.771891022041809
"PDLIM1P1",0.999999999999999,8.25440369336346e-16
"AC135983.6",0.779890987889243,0.220109012110757
"AC013467.3",0.999999999999999,1.14932628406906e-15
"RPS10-NUDT3",0.646970216659817,0.353029783340183
"AC005776.1",0.928712930491186,0.0712870695088144
"AC010326.5",0.841020171758902,0.158979828241098
"C17orf50",0.910502249270709,0.089497750729291
"AC022400.4",0.999999999999999,8.27203026281478e-16
"LINC00221",0.974372795652196,0.0256272043478037
"AC016727.1",0.99999999999999,9.70581221396263e-15
"AC007938.2",0.999999999999999,5.98742694512199e-16
"AC092120.2",0.256934220045476,0.743065779954524
"AC091393.1",0.699988522236417,0.300011477763583
"AC021171.2",0.999999999999999,1.26270969539178e-15
"DDX55P1",0.999999999999999,8.84580195377986e-16
"AC015849.3",0.856933180151834,0.143066819848166
"SRGAP2D",0.836082069808829,0.163917930191171
"AL136038.6",0.643119045890714,0.356880954109286
"AC128687.1",0.995536281958231,0.00446371804176934
"H4C14",0.80924686836874,0.19075313163126
"RASL10B",0.954084287799144,0.0459157122008556
"AL049844.2",0.891879557880777,0.108120442119223
"AC008277.2",0.721014263589029,0.278985736410971
"AC015849.4",0.999941726628945,5.82733710548581e-05
"HNRNPA3P9",0.885250212356289,0.114749787643711
"AC114878.2",0.339964635901494,0.660035364098506
"AL161911.1",0.999999999999999,1.42181032251543e-15
"CICP23",0.882066290958177,0.117933709041823
"TAS2R6P",0.999999999999998,2.16850609394273e-15
"AC010719.1",0.999999999999991,9.11447912237522e-15
"MTDHP1",0.811050666157852,0.188949333842148
"AC007938.3",0.99999999999999,1.04612146086397e-14
"AC009948.3",0.999999999999997,3.16861303298632e-15
"LPP-AS2",2.5162464046824e-06,0.999997483753595
"AC239800.3",0.999999999999999,8.00144586400617e-16
"AC016355.1",0.731115030211399,0.268884969788601
"AC136475.9",0.653900666348069,0.346099333651931
"AC015849.5",0.923259637479856,0.0767403625201439
"HMGB1P51",0.79394758519745,0.20605241480255
"CTHRC1P1",0.800207923188481,0.199792076811519
"AC116667.1",0.999999999936306,6.36936470490886e-11
"AC010680.3",0.959795409902622,0.0402045900973775
"LRRC37A9P",0.874890890928875,0.125109109071125
"AP002365.1",0.251724298297596,0.748275701702404
"AC020907.4",0.999999999999999,5.9257992395034e-16
"AL512631.1",0.924004678671871,0.0759953213281288
"AC020910.4",0.999999999999999,1.10132336522536e-15
"AC027644.2",0.406051706897731,0.593948293102269
"CTAGE15",0.049454198776868,0.950545801223132
"TLCD4-RWDD3",0.901005416674129,0.0989945833258715
"BNIP3P28",0.999999999999998,1.76778837697093e-15
"SCML2P2",0.999999999999999,7.96821592166889e-16
"AC008555.4",0.0152253940905734,0.984774605909427
"AC026412.3",1,2.54817710988887e-16
"NUDT4P2",0.160027241478899,0.839972758521101
"AC018647.2",0,1
"AC004130.2",0.999999999999995,4.84626348003255e-15
"AC010680.4",0.954048731642441,0.0459512683575589
"ARMCX5-GPRASP2",0.960989150050946,0.0390108499490538
"AC016737.1",0.901759451539219,0.0982405484607809
"RPL23AP88",0.661876077551851,0.338123922448149
"AL161729.1",0.0153154421501291,0.984684557849871
"BOLA2P2",0.925684770594979,0.0743152294050214
"AL139286.1",0.999999999999999,9.36387331497018e-16
"AC099791.2",0.999999999999998,1.69982750722677e-15
"AC016831.4",0.0275295564706385,0.972470443529362
"AC240274.1",0.979905837659907,0.020094162340093
"AC010201.1",0.999999999999998,1.50727522005164e-15
"AL353807.4",0.999999999999993,6.49858490050918e-15
"AC015849.6",0.999999999999998,1.57169783571912e-15
"TMCC1-AS1",0.286563726363357,0.713436273636643
"IGHV1OR15-3",0.999999999999999,1.18909966137069e-15
"SRXN1",0.953982259462409,0.0460177405375913
"DPRXP2",0.842185328192181,0.157814671807819
"AL161729.2",0.791566030372997,0.208433969627003
"AP000654.2",0.999999999999993,7.28754351349505e-15
"AC091488.1",0.981731899742048,0.0182681002579524
"CTAGE6",0.251779909898697,0.748220090101303
"AC010201.2",0.999999999999999,1.45632726211509e-15
"AC023206.1",0.999999999999989,1.12934768773918e-14
"AL117336.2",0.811608727990957,0.188391272009043
"AC018638.6",0.896499851588811,0.103500148411189
"AL512631.2",0.848344328223781,0.151655671776219
"HTATSF1P2",0.927201886873082,0.0727981131269177
"AC002128.2",0.947633104522285,0.052366895477715
"AC007619.2",0.555560464372873,0.444439535627127
"AL451085.3",0.666436860418437,0.333563139581563
"AC012464.3",0.935941384117031,0.0640586158829686
"NBPF19",0.987201828280588,0.0127981717194121
"AL445228.3",0.999999999999993,6.54402430117964e-15
"AC006237.1",0.654852415308848,0.345147584691152
"AL353622.2",0.999999999999247,7.52528000923674e-13
"AC010680.5",0.999999999999989,1.13280523492687e-14
"AC020728.1",0.999999999999929,7.07925171063415e-14
"AL109936.3",0.767115971670265,0.232884028329735
"AL157791.2",0.727086543492788,0.272913456507212
"NBPF10",0.0656000188999721,0.934399981100028
"AL358072.1",0.999999999999997,2.73576812324974e-15
"AL031281.1",0.149397265619531,0.850602734380469
"AL356423.1",0.36806205936042,0.63193794063958
"MMP28",0.557381523720311,0.442618476279689
"AC005034.6",0.999999999999988,1.2051446027637e-14
"AL353729.2",0.746928572656119,0.253071427343881
"CKAP2LP1",0.0839061428486594,0.916093857151341
"AC005183.1",0.610040153134465,0.389959846865535
"CCL5",0.000153664098280215,0.99984633590172
"BNIP3P17",0.804702402810737,0.195297597189263
"Z83843.1",0.96357617080013,0.0364238291998704
"LINC02427",0.649451219308242,0.350548780691758
"BNIP3P11",0.999999999999983,1.73700041423269e-14
"AL355297.3",1,4.25038510832444e-16
"AC018638.7",0.999999999999995,4.80299945577098e-15
"AL138787.2",0.95418872744245,0.0458112725575495
"YPEL5P2",0.837612745839101,0.162387254160899
"AL359504.2",0.877572962965385,0.122427037034615
"AL583832.1",0.989090760010968,0.0109092399890318
"AL671883.2",0.799465549064554,0.200534450935446
"AC073111.2",0.99999999999999,9.83777497160381e-15
"AC108463.3",0.987613919274827,0.0123860807251725
"LIX1L",0.575140801383893,0.424859198616107
"MILR1",2.97222468859104e-10,0.999999999702778
"ATP2B1-AS1",0.416482348063503,0.583517651936497
"ACTG1P22",0.999999999999999,1.0515051463576e-15
"AC138894.3",0.999999999999999,1.1279891834014e-15
"AL139041.1",0.794670499491468,0.205329500508532
"AC019072.1",0.999084826348619,0.000915173651381383
"MARK3P1",0.903949931749307,0.0960500682506934
"AC112220.2",0.948245999100094,0.0517540008999057
"AC099343.4",0.957419095150304,0.0425809048496963
"AC233280.2",0.864777074447589,0.135222925552411
"AC004890.3",0.98914380227938,0.0108561977206203
"AC010998.2",0.999999999999988,1.23658428432786e-14
"AC098935.2",0.931588399785603,0.068411600214397
"AC233992.2",0.999999999999982,1.76922779132115e-14
"SNX29P2",0.953553492173166,0.0464465078268336
"AC069236.1",0.105901388706445,0.894098611293555
"AC010501.2",0.475404920451313,0.524595079548687
"AC022001.2",0.999999999999999,9.28227062417145e-16
"AC022146.2",0.999999999999998,1.85470240492337e-15
"MROH7-TTC4",0.667586499189883,0.332413500810117
"AC103858.1",0.650421290398161,0.349578709601839
"AL390208.1",0.947998704701308,0.0520012952986924
"Z98200.2",0.999999999999998,1.5405341641885e-15
"LINC02772",0.401248515968661,0.598751484031339
"AC008608.2",0.923694260545321,0.0763057394546793
"AC114490.2",0.475747469489639,0.524252530510361
"AL121992.2",0.999999999999999,1.11770917627647e-15
"AF287957.1",0.959072518614673,0.0409274813853274
"AL031848.2",0.681943701540562,0.318056298459438
"AP003392.4",0.999999999999997,3.48313948339849e-15
"AL355802.3",0.947672909559516,0.0523270904404841
"AL031118.1",0.956862451738209,0.043137548261791
"AC139792.1",0.999999999999992,7.52003091255565e-15
"AC080013.3",0.82474376515901,0.17525623484099
"AC009994.1",0.999999999999999,1.24635225833408e-15
"AL118558.3",0.935349966421721,0.0646500335782794
"AC026740.1",0.151999930191792,0.848000069808208
"AL031055.1",0.999999999999998,1.64206253039839e-15
"AC104794.5",0.0805891440481448,0.919410855951855
"AC008875.1",0.613679826738428,0.386320173261572
"AL080317.1",0.988156488627131,0.0118435113728688
"AL589666.1",0.466956542493685,0.533043457506315
"AC011337.1",0.344963665298107,0.655036334701893
"AC008494.3",0.999999999999593,4.0657403718087e-13
"AL590822.2",0.0535160284580044,0.946483971541996
"AC008897.3",0.965730240058392,0.0342697599416083
"AC022400.5",0.898560484732381,0.101439515267619
"AL109910.2",0.999999999999998,1.52498715016432e-15
"AC008937.3",0.837252997559435,0.162747002440565
"AL445222.2",0.999999999999908,9.16514082732096e-14
"AC012557.1",0.889278694959486,0.110721305040514
"AC073389.2",0.999999999999998,2.49363831406855e-15
"AC012603.1",0.999999999999999,6.80343017052143e-16
"AC087501.4",1,3.19552757227953e-16
"AL162258.1",0.0143183776755161,0.985681622324484
"AC073195.2",0.959323759433313,0.0406762405666865
"LINC01215",0.761218151558218,0.238781848441782
"AL096865.1",0.918950537736393,0.0810494622636065
"Z84492.1",0.148986860206412,0.851013139793588
"AC104118.1",1,1.52483933064638e-16
"AC114810.1",0.999999999999999,8.42419807411894e-16
"AC026979.2",0.044997165918094,0.955002834081906
"AC024060.2",0.982027633377823,0.0179723666221775
"AC005740.4",0.831870984210462,0.168129015789538
"AGAP11",0.956246009890804,0.0437539901091957
"AP001330.4",0.81940971900725,0.18059028099275
"AL136162.1",0.999999999999985,1.47288829228394e-14
"AL109811.2",0.689674855320951,0.310325144679049
"AL357054.3",0.999999999999998,2.24923639707228e-15
"AL035530.2",0.936264216281426,0.0637357837185736
"AC034236.2",0.999999999999885,1.14549762469061e-13
"AL353135.1",0.998319155141491,0.00168084485850889
"AL603756.1",0.959666227366945,0.0403337726330549
"AC012073.1",0.916779228960713,0.083220771039287
"AC104187.1",0.901086086444742,0.0989139135552582
"AC103724.4",0.999999999999996,3.75625603449989e-15
"AC098614.3",0.999999999999991,8.52673087676408e-15
"AC100803.4",0.999999999882529,1.174711767557e-10
"AC090948.1",0.918159193826822,0.081840806173178
"AC021321.1",0.999999999999999,9.48655491768361e-16
"AL583856.2",0.999999999999998,2.04000796876668e-15
"AC120053.1",0.809012881654216,0.190987118345784
"AC012467.2",0.785068515761245,0.214931484238755
"AL359643.2",0.999999999999999,5.67547338857911e-16
"AC012640.6",0.999999999999957,4.30679264387149e-14
"AL008726.1",0.999999999999998,2.36584544488934e-15
"AC013400.1",0.972975905329603,0.0270240946703967
"AC019080.4",0.77172228087687,0.22827771912313
"AC034229.3",0.818905528813931,0.181094471186069
"AC010904.2",0.237995228983855,0.762004771016145
"FO704657.1",0.999999999999978,2.15462543349215e-14
"AL139274.2",0.00443563912176692,0.995564360878233
"AL121944.2",0.00589134878272324,0.994108651217277
"AC100814.2",0.999999999999952,4.78983336498082e-14
"AL162258.2",1,4.71274515268915e-16
"ANKRD34A",0.578638648048048,0.421361351951952
"AL136984.1",0.925447417781661,0.0745525822183391
"AP002907.1",0.697518461770633,0.302481538229367
"AC010245.2",3.44544675033864e-05,0.999965545532497
"GTF2H5",0.875220476939715,0.124779523060285
"AC091965.4",0.999999999999994,5.53745282166696e-15
"AC007390.2",0.306352154309076,0.693647845690924
"AC013472.2",0.999999999999999,7.18673194824041e-16
"AC016575.1",0.999999999999998,1.65310717942648e-15
"AL365181.2",0.802530254683626,0.197469745316374
"AC005618.1",0.999999999999998,1.52208290582447e-15
"AC004492.1",0.999999999997845,2.1546063311015e-12
"AC090186.1",0.999999999999998,1.74333369371431e-15
"AC124045.1",1,2.10386252371854e-16
"AL139423.1",0.702873877801407,0.297126122198593
"AC004233.2",0.875805754637025,0.124194245362975
"AL137127.1",0.999999999999981,1.92051599300789e-14
"AC025181.2",0.38776004777141,0.61223995222859
"AC080013.4",0.999999999999998,1.69153065494621e-15
"AL512413.1",0.999999999999998,2.08359574948892e-15
"AC087623.2",0.949496736605395,0.0505032633946047
"AC091614.1",0.820920617526827,0.179079382473173
"AL024498.1",0.851723975800858,0.148276024199142
"AL513218.1",0.999999999999986,1.41924072949979e-14
"AC026741.1",0.47397990393562,0.52602009606438
"AL691432.2",3.78257425381889e-11,0.999999999962174
"AC008906.2",7.20717927501502e-05,0.99992792820725
"AC011374.2",0.885241094666767,0.114758905333233
"AC233992.3",0.999999999999999,5.94319836360403e-16
"AC008966.2",0.848930395777753,0.151069604222247
"AP006545.2",0.857705371863951,0.142294628136049
"AL359715.3",0.776188649549374,0.223811350450626
"AC022400.6",0.999999999994776,5.22381546196245e-12
"AL359643.3",0.999999999999999,9.69834175979639e-16
"FGF14-AS2",0.999999999999997,2.59061156701384e-15
"AC025171.4",0.897663467032853,0.102336532967147
"NFYC-AS1",0.95818268104947,0.0418173189505295
"ARF4-AS1",0.855173284176657,0.144826715823343
"AC013403.2",0.870670846752429,0.129329153247571
"NBPF25P",0.921979856440579,0.078020143559421
"AL365330.1",0.876795836143624,0.123204163856376
"AC055822.1",0.268589449947173,0.731410550052827
"AC008280.3",0.999999999999928,7.20532002909406e-14
"AL139022.2",0.723343728348688,0.276656271651312
"AC087623.3",0.669066962910051,0.330933037089949
"AL589739.1",0.999999999999999,1.4664710806316e-15
"AF106564.1",0.00468055357781327,0.995319446422187
"CASC15",0.876879456576801,0.123120543423199
"AL355385.1",0.999999999999999,1.01427765124865e-15
"U47924.2",0.938307442468454,0.0616925575315456
"AL050343.3",0.999999999999997,2.72517402063975e-15
"AC012557.2",0.151133602250458,0.848866397749542
"AC135507.1",0.923278884716684,0.076721115283316
"AC005041.3",0.998694182284574,0.00130581771542565
"AP003392.5",1,4.78432759118381e-16
"AL024508.1",0.562039232894489,0.437960767105511
"AC100812.1",0.999999999999998,2.30442734315559e-15
"AL356512.1",0.0876493504637199,0.91235064953628
"H2AC19",0.973457592990309,0.0265424070096907
"AC004775.1",0.999999999999978,2.22281060644655e-14
"AL451050.2",0.999999999999999,1.01299556172415e-15
"AC114760.2",0.971676765713948,0.0283232342860523
"AL645940.1",0.334490366020155,0.665509633979845
"AC005072.1",0.583674200774425,0.416325799225575
"AL645933.3",0.00843873536672157,0.991561264633278
"AL136304.1",0.882852630322421,0.117147369677579
"AL136985.2",0.909530035941765,0.0904699640582351
"AC004908.1",1,2.52494600300859e-16
"AC080013.5",0.969674942029188,0.0303250579708123
"AL138831.2",0.995885486148027,0.00411451385197327
"AP003117.2",0.899832101872872,0.100167898127128
"AC022893.3",0.938134961635928,0.0618650383640724
"AC113361.1",0.932675063123289,0.0673249368767112
"AC044849.1",0.000180858497513037,0.999819141502487
"AC034198.2",0.843964677051294,0.156035322948706
"AC009686.2",0.828791937976918,0.171208062023082
"AC021242.3",0.91777982189084,0.0822201781091599
"AL138724.2",0.95153854931204,0.0484614506879599
"IER3-AS1",0.852109937087172,0.147890062912828
"AC092687.3",0.999999999999991,9.46064758872923e-15
"AL031963.3",0.961386997334814,0.0386130026651863
"AL512329.2",0.999999999999999,5.84050588405499e-16
"LINC02084",3.33066907387547e-16,1
"AL451165.2",0.972646725074846,0.0273532749251545
"AC096887.1",0.999999999999999,9.50021267326966e-16
"AC104113.1",0.999999999999999,9.63705583903097e-16
"AL021368.2",0.0019335587627114,0.998066441237289
"AL445309.1",0.813957578757515,0.186042421242486
"AC026801.2",0.999999999999993,7.43310082712657e-15
"NUDT3",0.967429697133293,0.0325703028667074
"KMT2B",NA,NA
"AC011816.2",0.999999999999999,6.17492171448367e-16
"AC093297.2",0.95080924373279,0.0491907562672097
"AC067838.1",0.976085650800471,0.0239143491995287
"AL137003.1",0.0200199540044644,0.979980045995536
"AC107952.2",0.328360022002581,0.671639977997419
"AL031775.1",1,2.3434322119034e-16
"AL080317.2",0.477017779732213,0.522982220267787
"AC116036.2",0.999999999999547,4.5301210023632e-13
"AC005014.2",0.999999999999997,2.92196498159126e-15
"AC074032.1",0.999999999993918,6.08221072162891e-12
"AC008035.1",0.999999999999923,7.73365971265647e-14
"AC092354.2",0.999999999999999,1.43470292553519e-15
"AC009102.2",0.315629255326438,0.684370744673562
"Z97832.2",0.999999999970632,2.93681500768463e-11
"AC026979.3",0.999999999999999,5.82801492298125e-16
"AL008729.2",0.713138734341167,0.286861265658833
"AC025171.5",0.235945770823127,0.764054229176873
"AC016405.3",0.460201571590323,0.539798428409677
"AC015802.5",0.999999999999999,1.28151457084915e-15
"POM121C",NA,NA
"AL138916.2",0.908808178105675,0.0911918218943246
"CD24",0.960420999277805,0.0395790007221952
"AL031775.2",1,4.62085158693971e-16
"AL365181.3",0.630968811700983,0.369031188299017
"AC108102.1",0.999999999999984,1.55888869804009e-14
"AC022384.1",0.032339516508008,0.967660483491992
